row ID,row m/z,row retention time,CUP_MeOH,PC_MeOH,AFI_MeOH,CUPI_MeOH,CUP_EtOAc,PC_EtOAc
1302,330.2268798,10.6847,129909.05,126939.21,109971.516,117712.97,115785.43,128646.61
1303,603.3368171,10.6847,58960.27,93679.2,87855.12,78603.914,91234.05,99705.9
1304,620.3632113,10.6847,134625.88,322990.2,179993.72,173733.89,247850.64,405572.34
1305,625.3185661,10.6847,17875.639,49309.15,25641.158,24297.148,61927.586,87534.125
1306,186.1850695,10.706743,0,20350.613,24803.215,0,0,0
1307,340.1175706,10.716953,35395.53,0,0,172326.72,605852.94,0
1308,338.101505,10.72254,0,0,0,0,0,98877.195
1309,403.1352561,10.725082,20903.209,154527,24969.256,225415.47,117304.11,74755.01
1310,191.1427887,10.748461,45814.62,0,0,0,571270.1,0
1311,337.2342008,10.751887,0,0,0,0,0,190647.66
1312,367.2449168,10.776877,0,20087.426,0,0,54317.08,239300.55
1313,376.3050367,10.776877,0,11143.994,0,0,24940.043,108918.39
1314,288.2530621,10.781659,32642.705,31198.252,31098.771,31565.457,32196.586,33929.395
1315,478.2923278,10.788427,0,0,14596.275,0,203133,0
1316,628.3262159,10.795746,0,107456.22,0,0,0,223809.16
1317,403.1376554,10.808805,0,0,0,0,160461.34,0
1318,199.1690842,10.815025,42815.285,0,0,38385.242,37773.305,39891.156
1319,375.1067501,10.820526,9592.757,0,5887.305,0,143391.64,0
1320,539.2270702,10.831971,0,0,95470.66,0,0,0
1321,556.2532648,10.831971,0,0,57541.76,0,0,0
1322,570.2692776,10.831971,0,0,44830.477,0,0,0
1323,612.3736089,10.83809,0,12519.826,12611.426,0,13616.623,0
1324,504.2584927,10.84252,0,0,0,0,28503.865,605344.1
1325,487.231947,10.846633,0,0,0,0,0,224352.73
1326,518.2742877,10.846633,0,0,0,0,0,204173.61
1327,525.187837,10.846633,0,0,0,0,0,95315.36
1328,454.0578717,10.85545,0,0,0,27768.764,11318.944,0
1329,359.1118516,10.863945,101332.87,0,54310.895,2720562.5,1548683.4,0
1330,269.2108672,10.864628,47272.12,0,0,19298.77,956578.94,0
1331,301.2368849,10.864628,150478.16,0,0,53585.89,3378748,0
1332,323.2188995,10.864628,52163.29,0,0,17093.91,634523.7,0
1333,518.3235979,10.864868,0,0,202623.89,0,47473.68,0
1334,305.2106644,10.866073,0,14563.182,0,0,31372.73,206855.78
1335,251.1999758,10.867842,0,0,0,0,809332.2,0
1336,339.1925689,10.867842,0,0,0,0,502967.34,0
1337,332.2788543,10.874989,61232.07,0,0,21108.852,726851.25,40866.55
1338,343.2110741,10.876316,0,0,0,0,0,33233.332
1339,632.3572756,10.879906,0,28380.17,0,0,0,427498.12
1340,597.3028948,10.883802,0,0,81457.33,12331.365,0,0
1341,579.292246,10.892112,0,0,67094.72,0,0,0
1342,337.2344365,10.906069,0,0,0,0,0,82101.16
1343,195.1379359,10.9144745,0,0,5670.399,31766.768,0,0
1344,402.0965893,10.935833,0,0,0,0,0,49618.89
1345,406.120379,10.969263,0,0,0,0,162949.72,0
1346,487.2322175,10.972264,0,0,0,0,0,225276.33
1347,626.3108037,10.975912,0,14847.596,0,0,0,104574.125
1348,186.1851227,10.978105,96799.04,82610.47,77301.69,95204.9,101169.516,96168.414
1349,405.1175782,10.979201,43664.24,0,43839.332,30017.7,705847.7,0
1350,269.2107672,10.998744,0,0,0,0,57707.11,0
1351,425.1200982,11.000366,0,0,0,20692.184,237250.2,0
1352,474.3582707,11.001987,0,0,0,55583.016,0,0
1353,403.138242,11.004943,387188.8,0,0,349911.8,6056741,0
1354,630.3416233,11.010104,0,45937.805,0,0,0,0
1355,331.1171815,11.015137,0,0,0,40540.062,36900.42,0
1356,483.3312191,11.031932,0,0,0,0,0,92633.87
1357,518.3683193,11.031932,0,0,0,0,0,153416.86
1358,523.3240884,11.031932,0,0,0,0,0,72678.22
1359,191.1428044,11.040807,21899.457,0,0,0,311849.84,0
1360,350.2354347,11.0527725,33002.293,42185.203,41953.48,38373.754,0,43249.035
1361,640.3451402,11.064579,0,0,62816.83,0,54637.168,0
1362,346.2580915,11.068421,7156.218,0,0,0,102029.95,62508.664
1363,244.2267859,11.0881405,15457.891,11744.81,10322.5625,0,0,9701.991
1364,556.2540034,11.091829,0,0,27636.879,0,0,0
1365,272.1277798,11.096423,0,0,0,0,0,117197.48
1366,195.1015206,11.103241,21154.643,16361.93,16059.138,0,0,15121.747
1367,626.3106714,11.103721,0,9700.4795,0,0,0,98888.31
1368,630.3418681,11.111018,0,61342.906,0,0,0,0
1369,231.1587385,11.117193,28449.324,22768.297,29545.797,0,28383.584,26458.316
1370,291.1951467,11.133076,0,0,0,0,0,103409.9
1371,309.2055673,11.133076,0,0,0,0,0,92896.52
1372,367.2447956,11.134497,0,0,0,0,54685.285,131362.9
1373,359.0749841,11.138151,0,0,0,188670.62,123695.07,0
1374,374.0984556,11.138151,0,0,0,131734.77,89530.555,0
1375,419.1331429,11.138151,0,0,0,22567.557,468894.88,0
1376,427.0777185,11.138151,0,0,0,448580.56,329679.3,0
1377,799.2190429,11.138151,0,0,0,990986.75,836398.3,0
1378,815.1930611,11.138151,0,0,0,663644.4,571131,0
1379,392.1301152,11.140385,0,0,0,243591.4,0,0
1380,831.1561139,11.140385,0,0,0,216641.75,0,0
1381,411.1041555,11.141238,55478,0,0,517545.72,401106.75,0
1382,389.1223572,11.143413,2612497.8,0,884602.44,5.23E+07,3.32E+07,23097.816
1383,522.2830183,11.190713,0,0,23804.887,0,0,0
1384,646.3344942,11.192782,0,0,0,0,0,237908.84
1385,231.1587642,11.193737,0,0,0,0,32314.887,55298.87
1386,375.1432195,11.196819,0,0,0,380231.72,283284.16,0
1387,186.1851197,11.230488,72500.18,50060.793,56373.88,52171.086,54679.934,51758.492
1388,626.3105241,11.231396,0,0,0,0,0,127488.14
1389,300.2893825,11.235539,54276.938,61025.06,82852.82,68889.67,74150.97,87812.11
1390,270.315381,11.253158,143057.66,0,53196.477,0,133434.28,0
1391,323.2211896,11.260087,0,0,0,0,205207.44,55964.152
1392,305.2107963,11.267674,17816.309,15865.821,0,8640.783,216701.14,57158.188
1393,197.117046,11.29979,0,0,0,0,0,99096.4
1394,328.2476648,11.29979,0,0,0,0,0,63764.68
1395,333.2032289,11.29979,0,0,0,0,0,116699.305
1396,342.2634419,11.29979,0,0,0,0,0,109095.8
1397,349.1773117,11.29979,0,0,0,0,0,73773.52
1398,351.0834088,11.304912,0,0,0,75540.266,0,0
1399,367.057349,11.304912,0,0,0,48758.707,0,0
1400,474.3577067,11.304912,0,0,0,95937.25,0,0
1401,329.1016075,11.313716,94261.91,0,0,2146637.8,1640824.5,0
1402,203.0337829,11.324382,0,0,35312.332,0,0,0
1403,337.1430947,11.324382,0,0,61181.03,0,0,0
1404,359.2421995,11.330925,19735.637,0,15656.998,15678.129,17800.643,16952.203
1405,232.1693101,11.343343,0,0,0,21684.107,137816.97,0
1406,411.1047689,11.343343,0,0,0,16926.615,128681.734,0
1407,389.1225671,11.344948,236997.58,0,74851.01,0,4523050.5,13656.042
1408,427.0780886,11.352194,0,0,0,0,73271.81,0
1409,799.2196565,11.352194,0,0,0,0,84330.28,0
1410,376.3050917,11.353159,0,11902.27,0,0,0,31389.486
1411,321.2054346,11.355828,0,0,0,0,21325.432,42630.055
1412,373.1275523,11.3583555,0,0,0,89871.08,81563.836,0
1413,710.4256649,11.359463,0,0,0,0,0,50125.566
1414,341.2314878,11.360107,11996.449,14150.152,0,13056.724,40247.668,17854.264
1415,316.3206418,11.362496,0,18591.383,28650.219,18113.443,16798.467,21560.97
1416,263.1638641,11.381367,13050.99,0,0,0,219437.73,0
1417,305.2107024,11.386745,0,9220.974,0,0,96240.66,35272.777
1418,405.1538951,11.392319,0,0,0,1453273.5,865726.4,0
1419,520.3395037,11.39264,0,0,93396.61,25684.51,36098.242,0
1420,555.2928363,11.39264,0,0,96719.17,28749.186,16213.881,0
1421,573.3025907,11.39264,0,0,96257.02,32714.475,18427.213,0
1422,191.1065064,11.398428,0,0,0,89378.51,0,0
1423,323.2212107,11.402791,0,0,0,0,54680.414,33165.688
1424,353.268216,11.412115,0,18141.082,0,11245.296,20692.025,130497.71
1425,393.2608604,11.4166765,0,5321.34,0,0,9636.303,58473.336
1426,632.3573559,11.417027,0,38573.734,0,0,0,605671.44
1427,342.2634587,11.421878,0,0,0,0,0,86917.05
1428,329.1014845,11.427048,15879.817,0,0,410096.38,216552.58,0
1429,314.1748697,11.428264,0,0,0,104709.73,0,0
1430,258.2788896,11.48093,108639.305,91403.055,0,0,49368.625,38570.77
1431,219.1952949,11.482493,16280.349,12676.796,11730.752,0,11398.99,11637.783
1432,362.2531075,11.482683,0,10475.314,0,0,0,202504.34
1433,345.2266493,11.485669,0,0,0,0,0,204209.67
1434,478.2925643,11.488749,0,0,244164.88,0,0,0
1435,293.210985,11.489566,0,0,0,50302.992,93748.02,0
1436,275.2007304,11.4967,0,0,0,19554.855,0,0
1437,358.2581526,11.4995,0,0,0,0,42287.266,140540.19
1438,353.2681898,11.514223,0,38864.39,15557.354,0,91666.59,333778.38
1439,393.2606349,11.514223,0,9997.875,5748.9443,0,22490.592,93869.914
1440,409.2346546,11.515373,0,0,0,0,0,45141.97
1441,433.2346122,11.517109,0,0,25369.135,0,0,9506.079
1442,337.1042604,11.542274,23120.652,17554.42,19074.01,15907.412,0,0
1443,822.3071425,11.546641,0,0,0,0,64515.92,0
1444,632.3576663,11.548731,0,33083.484,0,0,0,645428.3
1445,341.2317029,11.549761,0,0,0,0,13980.723,118105.6
1446,616.3448008,11.55344,0,0,35353.887,16050.015,170928.69,0
1447,419.132971,11.56497,533118.2,0,203704.98,1060011.4,8892291,0
1448,441.1149559,11.567729,10042.864,0,0,21748.473,116782.65,0
1449,457.0885952,11.576024,0,0,0,0,73817.42,0
1450,734.2555584,11.576024,0,0,0,0,267326.97,0
1451,312.1590144,11.586755,0,0,0,434563.12,0,0
1452,311.2211032,11.588097,0,23465.434,0,0,26961.535,207358.55
1453,514.1249255,11.605397,0,0,0,0,330058.2,0
1454,558.1510207,11.605397,0,0,0,0,841269.4,0
1455,646.2031289,11.605397,0,0,0,0,692334.75,0
1456,520.3392879,11.610155,22141.129,0,732959.1,186305.19,344660.38,15962.564
1457,329.1014384,11.611141,0,0,0,100905.98,81143.95,0
1458,328.2474853,11.612185,0,0,0,0,0,133495
1459,333.2030205,11.612185,0,0,0,0,0,154031.56
1460,189.0543142,11.616115,0,0,87021.695,0,0,0
1461,245.1168042,11.616115,0,0,962457.6,0,0,0
1462,353.2681637,11.625571,0,25923.455,22654.207,29427.584,69355.484,217875.5
1463,648.3942414,11.627895,13165.872,22756.387,22452.418,18934.102,21913.988,35309.938
1464,217.1584985,11.640693,0,0,0,0,71597.766,0
1465,602.1773796,11.640693,0,0,0,0,893328.56,0
1466,430.1279808,11.645354,0,0,0,0,0,198701.98
1467,358.258242,11.67288,0,0,0,0,8972.165,89304.664
1468,632.3577252,11.673439,0,47971.3,0,0,0,830891.9
1469,374.1016969,11.675422,0,100878.47,15325.012,0,0,1132795.9
1470,312.1592345,11.684467,0,0,0,189492.66,0,0
1471,646.3740961,11.708765,0,0,0,0,0,146833.56
1472,480.308016,11.735773,0,0,0,0,127672.97,0
1473,304.2996079,11.748949,0,0,626283.5,323725.7,0,0
1474,349.1980992,11.7656,0,0,0,0,60926.383,0
1475,358.258255,11.7656,0,0,0,0,104149.984,0
1476,277.2159949,11.765693,17253.438,86225.33,112479.8,420972.88,315599.7,1358115.8
1477,237.1845082,11.767819,0,0,0,0,0,24733.64
1478,242.117265,11.778902,0,0,0,48659.758,0,0
1479,310.1797658,11.778902,0,0,0,409683.03,0,0
1480,312.1590557,11.778902,0,0,0,133409.55,0,0
1481,418.091445,11.802933,0,29173.613,0,0,0,208289.1
1482,200.2007015,11.806825,24514.988,17171.281,18202.328,25082.145,22085.963,23467.105
1483,353.2682813,11.820103,0,0,74838.35,70253.266,32646.668,0
1484,532.3478633,11.820103,0,0,118021.16,109884.58,30299.715,0
1485,274.1435271,11.831576,0,0,0,0,0,50061.035
1486,232.1692819,11.832131,0,0,0,0,62594.56,0
1487,614.3470086,11.847662,0,75112.02,0,0,0,1923583.4
1488,277.2159956,11.856701,39573.91,37012.246,52073.617,599642.8,678832.5,607443.4
1489,300.2529732,11.856701,17065.283,12244.101,14517.103,18208.854,17547.783,17214.44
1490,316.1903446,11.878389,0,0,0,92742.03,0,0
1491,351.2524056,11.896205,12815.708,8198.106,0,7188.307,209751.45,86036.98
1492,381.0936864,11.903858,0,0,0,102064.7,80206.734,0
1493,397.0678048,11.903858,0,0,0,59250.07,48691.785,0
1494,496.339491,11.906314,0,0,21859.762,16053.098,62528.63,0
1495,359.111913,11.9109535,249471.1,0,19480.318,4484208.5,4325694,0
1496,253.1793506,11.915928,0,7440.223,0,0,32215.113,53543.523
1497,574.3250584,11.918321,18129.83,0,38081.84,42089.316,214576.34,0
1498,369.2629935,11.926098,0,0,0,0,105621.81,25518.885
1499,391.2450887,11.926098,0,0,0,0,118996.67,27022.693
1500,632.3568132,11.958595,0,11036.39,0,0,0,255778.52
1501,375.143454,11.981972,0,0,0,263691.56,493639.88,0
1502,537.339728,11.984687,0,0,0,0,0,126834.64
1503,293.2107861,11.995257,0,8363.332,0,10211.837,0,157870.62
1504,324.1227795,11.997164,0,0,0,27387.986,135143.38,0
1505,349.2347231,11.998902,0,18579.63,0,0,19690.836,35081.613
1506,203.1793284,12.019458,0,0,0,0,52367.79,0
1507,454.292669,12.039871,0,0,159541.45,50431.215,0,0
1508,351.2523958,12.054284,0,0,0,0,78089.734,124403.77
1509,369.2630062,12.054284,0,0,0,0,152742.61,238288.4
1510,355.2474409,12.0578785,76054.11,88820.305,0,73837.83,91934.2,100935.5
1511,373.2579275,12.0578785,139758.55,132557.89,0,118239.06,109906.52,141771.88
1512,258.2425005,12.060601,62161.12,41389.35,47362.46,56052.68,48761.004,49378.785
1513,399.3578618,12.060601,73630.35,147931.72,115571.766,99574,135311.8,158816.56
1514,360.2736517,12.064934,0,15636.889,0,0,48416.85,170438.9
1515,521.2166812,12.074211,0,0,22783.867,0,0,0
1516,538.2431711,12.074211,0,0,40166.9,0,0,0
1517,357.3470097,12.075474,38771.945,51367.426,73870.31,48357.902,67835.88,58579.41
1518,374.289256,12.0848465,0,9272.225,0,0,49237.72,137936.78
1519,642.3419749,12.086703,0,34102.867,0,0,0,0
1520,325.2368363,12.087002,15054.946,36558.46,0,0,206042.1,773376.2
1521,345.1328232,12.087687,0,0,0,0,53774.863,0
1522,219.1741853,12.088085,32908.74,0,0,0,467621.38,0
1523,307.2262506,12.108554,0,53828.297,0,0,41830.938,489291.06
1524,532.3839676,12.109725,0,0,0,0,0,235765.45
1525,356.278925,12.113286,0,7948.0586,0,0,0,48855.11
1526,307.2264253,12.116782,6502.8315,0,0,0,81515.6,250551.62
1527,313.2369244,12.117574,0,0,0,0,30820.861,0
1528,362.2890826,12.117574,0,0,0,0,31229.066,0
1529,347.2187813,12.148284,0,8108.8477,0,0,25834.215,53848.56
1530,369.2631779,12.160504,0,0,0,0,54608.805,52969.875
1531,391.2451679,12.160504,0,0,0,0,44262.383,23317.527
1532,259.1328387,12.164029,0,0,0,38036.13,0,0
1533,496.3396378,12.175241,42303.824,0,241037.36,177297.12,551275.94,0
1534,219.1742424,12.2064,0,0,0,24883.102,32293.137,0
1535,642.34162,12.206729,0,31728.717,0,0,0,82440.96
1536,349.2344662,12.210579,0,21792.066,0,0,77064.125,98478.086
1537,309.2420054,12.218277,0,0,0,0,80911.53,0
1538,293.210829,12.218387,0,11918.776,7665.656,52945.97,128418.15,154266.77
1539,516.3530192,12.235218,0,0,0,0,0,61979.906
1540,286.2375834,12.246764,64616.36,59006.297,63836.03,62960.086,65373.26,64816.047
1541,358.1577246,12.264414,33212.19,22734.828,22422.102,24135.988,0,22053.232
1542,340.147294,12.271883,90023.88,0,65087.797,65662.35,67393.74,62889.28
1543,316.2999132,12.288119,0,0,0,53493.9,22110.195,0
1544,229.122491,12.297607,0,0,0,11659.784,0,0
1545,275.1276281,12.301683,0,0,22640.758,0,0,0
1546,522.3555274,12.30739,0,0,27299.293,0,25778.006,0
1547,358.2583792,12.337077,88915.164,91985.56,90516.14,81079.89,90890.664,100572.516
1548,203.1793315,12.342864,0,0,0,0,84144.875,0
1549,616.3624524,12.3479,0,73804.47,0,0,0,1261073.1
1550,257.1743327,12.348307,0,0,0,0,65695.42,10242.96
1551,420.2737279,12.348307,0,0,0,0,89154.3,11729.923
1552,355.2835475,12.35375,0,0,0,0,0,88073.836
1553,646.3729648,12.35375,0,0,0,0,0,158427.33
1554,293.2108937,12.354303,0,0,10579.986,36780.91,45725.918,60825.094
1555,369.2629706,12.365046,7286.339,20504.79,7787.238,0,88252.18,243792.86
1556,391.2450188,12.366664,0,0,0,0,45867.6,112971.266
1557,417.2396149,12.3973875,0,0,57387.02,0,60275.88,47038.137
1558,435.2500697,12.3973875,0,0,65309.035,0,66843.13,48101.6
1559,204.138193,12.4066515,25839.385,18035.758,18905.969,18223.799,21217.855,23019.154
1560,279.2316568,12.4218855,0,0,31029.686,31540.973,0,1407726.9
1561,243.1011717,12.423923,0,0,75915.36,0,0,0
1562,521.2164347,12.423923,0,0,134831.08,0,0,0
1563,538.2428787,12.423923,0,0,369777.56,0,0,0
1564,552.2584444,12.423923,0,0,82003.78,0,0,0
1565,319.2241646,12.427275,0,8456.879,0,0,0,48215.605
1566,375.1434492,12.4317045,0,0,0,227261.61,240808.64,0
1567,598.3799808,12.439355,0,0,0,0,43947.125,0
1568,532.383871,12.447084,0,0,0,0,0,78445.45
1569,275.2005007,12.471564,0,0,0,19211.81,47768.45,56168.074
1570,616.362494,12.480843,0,179980.67,31054.52,0,0,2955409
1571,632.3946442,12.481069,0,0,0,0,0,223143.1
1572,251.2000807,12.4947605,8873.348,0,0,0,94442.555,0
1573,286.2376699,12.4947605,18170.035,0,0,0,95475,0
1574,307.2262527,12.503206,0,8473.746,0,0,0,84292.8
1575,644.3570703,12.503206,0,51496.703,0,0,0,125223.195
1576,376.2687126,12.51048,0,0,0,0,0,192792.12
1577,397.1982413,12.51048,0,0,0,0,0,66705.74
1578,293.2107372,12.518963,7202.9707,13456.084,0,40551.957,86575.21,69644.6
1579,321.2055458,12.529219,0,0,0,12596.757,264671.12,0
1580,319.22396,12.533958,0,8934.852,0,0,16086.1,71557.6
1581,269.209595,12.538035,20863.834,8646.361,15278.241,19162.564,192517.5,15522.236
1582,358.1195996,12.53825,50258.375,37754.305,0,0,33393.52,15479.93
1583,532.3839238,12.540449,0,0,0,0,0,353955.88
1584,537.3395028,12.540449,0,0,0,0,0,258978.89
1585,557.4557915,12.540449,0,0,0,0,0,78184.28
1586,279.2315609,12.542129,0,566183.7,203537.14,593758.1,1189095.5,6203378
1587,327.0775969,12.544347,231791.5,210792.55,208412.23,209603.72,219937.28,270852.8
1588,522.355408,12.558207,18562.834,0,156362.17,65697.95,245251.19,0
1589,376.2687383,12.569541,0,0,0,0,0,188899.86
1590,381.2241415,12.569541,0,0,0,0,0,118794.46
1591,351.2507811,12.580676,0,16399.023,0,0,16565.662,121126.41
1592,650.2952281,12.587269,0,0,15229.502,0,0,0
1593,664.3110285,12.587269,0,0,17601.613,0,0,0
1594,293.2107127,12.589377,0,24947.707,0,7502.0034,21507.23,115964.64
1595,269.2091337,12.608838,25037.105,15575.717,14034.445,14482.264,16475.344,10035.676
1596,247.2264827,12.624576,42499.004,30780.992,36231.99,37264.594,38402.594,33834.816
1597,402.3573364,12.641884,136574.98,0,155314.75,0,139108.44,122706.38
1598,203.1793703,12.653895,15961.983,0,0,16922.504,210176.36,0
1599,316.2842443,12.657199,32373.51,34785.87,29794.668,31809.602,36028.145,36646.977
1600,329.2316676,12.662827,0,0,0,0,50199.62,0
1601,346.2582199,12.669136,16594.514,0,0,0,223930.88,0
1602,360.2739686,12.669136,11976.957,0,0,0,87749.055,0
1603,340.190679,12.684023,0,0,0,59526.24,0,0
1604,598.3795061,12.692889,0,0,0,0,62766.75,0
1605,235.1689795,12.6939535,32162.91,34359.65,31356.09,34660.258,33793.914,33666.094
1606,467.3361541,12.696596,0,0,0,0,0,107779.41
1607,205.1950087,12.720281,7225.473,0,0,8791.22,53509.234,0
1608,323.2212829,12.727346,0,0,0,0,96970.34,0
1609,311.2575548,12.729076,0,0,0,0,21825.582,90308.83
1610,356.2787888,12.729076,0,0,0,0,48860.9,9953.459
1611,351.2506716,12.729396,0,9636.518,0,0,20824.129,60904.664
1612,376.3051282,12.757201,0,0,0,0,55659.27,0
1613,203.1793607,12.783711,35130.664,0,0,30157.473,492613.3,0
1614,369.2631151,12.784153,16888.87,0,13582.447,13512.192,0,23907.488
1615,387.2733809,12.78581,28158.604,26757.8,23099.348,25135.63,29612.004,0
1616,532.3840688,12.798185,0,0,0,0,0,175856.81
1617,537.3395753,12.798185,0,0,0,0,0,150126.83
1618,279.2318556,12.817447,0,0,18172.23,81685.625,0,0
1619,463.3051937,12.825587,51420.547,72408.195,61584.043,67621.33,69447.25,97347.61
1620,498.3426238,12.825587,53758.586,75416.71,73150.96,73075.22,66811.586,85910.5
1621,516.3534055,12.855962,0,0,0,0,42405.24,0
1622,357.2628854,12.856827,0,0,0,0,21401.426,8178.1494
1623,327.2524035,12.857692,0,0,0,0,0,30704.488
1624,432.1436369,12.857692,0,0,0,0,0,24219.713
1625,646.3728471,12.857692,0,0,0,0,0,316308.7
1626,203.1793992,12.888962,0,0,0,16193.962,125042.35,0
1627,336.2162112,12.922029,0,0,0,0,0,66425.14
1628,346.2582199,12.924947,0,0,0,0,104406.04,0
1629,345.1328628,12.934339,0,0,0,101939.08,155657.27,0
1630,261.1118837,12.948158,0,0,79855.26,0,0,0
1631,521.2168423,12.948158,0,0,94446.664,0,0,0
1632,372.3466459,12.953735,0,333795.97,154413.16,237947.77,190747.56,137701.6
1633,358.2942987,12.956795,0,8673.83,0,0,0,76086.24
1634,646.372568,12.956795,0,93777.09,0,0,0,241200.8
1635,317.2083127,12.963203,0,0,0,0,274666.53,0
1636,277.2160202,12.971909,60376.5,56881.336,20827.613,209692.16,958479.2,0
1637,295.2265068,12.974383,70002.58,76872.49,39286.938,243108.2,1094448.9,769928.7
1638,351.2501996,12.983379,8784.536,37164.855,0,0,0,265552.44
1639,329.2679498,12.986751,0,0,0,0,0,182782.34
1640,311.2574865,12.989632,0,27969.582,0,0,99732.97,326961.88
1641,360.3100305,12.989632,0,17093.79,0,0,45580.848,129731.734
1642,272.2581465,12.998213,20944.902,0,0,0,19160.574,0
1643,284.330897,13.014172,989219.3,527377.06,437595.8,296722.8,419242,537979.06
1644,460.3265847,13.019499,0,0,0,0,61729.777,14651.695
1645,399.2502045,13.027344,168498.98,130690.83,149125.11,0,170765.36,160571.86
1646,317.2087172,13.030039,19299.455,0,0,52429.094,78540.03,491925.53
1647,342.2060742,13.044223,0,0,0,37480.805,0,0
1648,277.1800887,13.057599,38232.887,34305.426,16085.373,32836.996,32851.105,48395
1649,295.2264144,13.082313,72531.86,322006.8,99759.28,258053.1,987254.1,5141611
1650,311.2573944,13.083905,0,19547.973,0,0,149903.5,219183.02
1651,351.2500982,13.086202,8850.484,18259.088,0,0,114850.47,115316.69
1652,333.1821812,13.102295,0,0,0,16578.904,44279.977,232424.64
1653,393.2398286,13.103257,20604.36,18317.283,120833.914,46209.637,208607.81,121979.445
1654,277.2159413,13.104127,23362.674,61550.344,47156.74,122479.95,301675.22,1888317.1
1655,618.377955,13.109045,0,0,0,0,0,316894.84
1656,322.2736411,13.128361,0,0,0,49767.312,55297.32,0
1657,205.1949453,13.131365,17029.852,0,17355.611,30264.58,130086.9,0
1658,219.174124,13.139493,29883.326,25340.951,22554.729,21291.393,0,20402.703
1659,571.2802095,13.140915,0,0,0,63521.395,0,0
1660,646.3724066,13.145444,0,25280.617,0,0,0,0
1661,309.2419374,13.149764,0,0,0,0,44512.93,0
1662,317.2086604,13.149764,0,0,0,0,85480.69,0
1663,333.1821511,13.149764,0,0,0,0,49770.254,0
1664,408.2408159,13.179445,0,0,0,0,122401.42,0
1665,422.2565714,13.179445,0,0,0,0,82432.28,0
1666,365.1355972,13.193278,0,0,22477.383,22310.715,20813.076,0
1667,313.2368409,13.20615,0,0,0,0,0,119774.375
1668,460.3264737,13.209838,0,0,0,0,80517.914,17344.367
1669,330.2632128,13.213486,196344.75,135380.7,133954.98,132759.22,0,71820.77
1670,425.2889712,13.214437,6719.1323,0,0,0,136784.48,21390.863
1671,281.1726764,13.230354,17577.668,0,18071.432,18378.082,0,0
1672,259.1902047,13.234851,50027.992,0,35417.348,26668.59,43537.754,35825.996
1673,177.1636329,13.241066,25527.47,17579.371,23142.857,18206.38,23854.793,18492.91
1674,343.2472556,13.263119,7935.47,0,0,0,147411.36,0
1675,317.2086368,13.269604,0,0,0,28281.445,113457.34,949352.44
1676,365.2292359,13.272784,0,0,0,0,135901.44,0
1677,381.2030738,13.272784,0,0,0,0,115844.484,0
1678,456.331669,13.276424,28694.068,23511.281,24721.463,27189.15,28557.18,32016.564
1679,365.1355414,13.28507,65962.1,55641.965,31671.488,29614.424,30750.723,0
1680,374.1959472,13.287564,45656.383,32788.234,37911.332,34364.137,50755.254,26579.709
1681,277.2158787,13.289817,18974.248,155363.34,0,0,314323.06,3018169.5
1682,360.2737672,13.29592,46090.074,8150.3926,0,0,650400.75,0
1683,313.236813,13.298604,137964.05,96508.16,96341.81,103792.35,111363.62,48577.96
1684,295.2264146,13.302695,27124.65,297289.5,74874.516,82283.29,610448.8,5536857
1685,205.1949559,13.304016,0,0,0,21723.727,83495.33,0
1686,311.2211706,13.305067,0,0,0,0,63631.6,0
1687,374.2889225,13.312531,36093.52,9941.54,0,0,276386.06,19583.393
1688,628.3617078,13.332521,0,51749.246,0,0,0,365386.88
1689,259.205056,13.333225,0,0,0,0,0,80514.85
1690,333.1819569,13.333238,0,33655.492,0,0,66936.766,538945.25
1691,326.2682552,13.333948,0,0,0,0,31893.523,162950.08
1692,425.2677258,13.334672,0,0,0,0,71703.766,0
1693,325.2366477,13.361944,0,48828.38,0,0,0,49394.61
1694,358.2945302,13.364311,0,0,0,0,84538.84,0
1695,349.2344614,13.369843,7059.1504,0,0,0,91820.92,18653.73
1696,358.3673078,13.384473,55974.93,47775.594,0,48601.94,39769.6,0
1697,385.3781932,13.393422,1877833.1,1307309.6,2082038.8,1557838.9,1370410.6,2415905.5
1698,389.1106756,13.394816,0,23727.283,23753.523,0,0,20669.57
1699,323.2209667,13.411909,0,10986.778,0,0,0,95049.73
1700,374.362367,13.423192,30880.219,37162.96,22564.805,20541.293,39320.67,29984.275
1701,344.3307948,13.426327,0,0,0,0,59267.723,0
1702,425.2890809,13.458514,0,0,0,0,75179.53,0
1703,460.3265531,13.460353,0,0,0,0,68853.19,13641.208
1704,361.2212686,13.485298,268998.9,188436.39,178900.52,200831.92,191768.44,236159.52
1705,369.3833434,13.485298,119665.79,181290.3,172626.16,178693.6,183841.75,208964.45
1706,378.2479148,13.485298,62743.777,43048.125,46663.91,48814.88,45927.836,61227.957
1707,392.2635391,13.485298,170679.14,126164.305,143349.16,155358.08,132777.25,116577.836
1708,399.1774973,13.485298,144510.97,101062.87,94224.484,114133.76,110764.164,89926.61
1709,705.4856864,13.518035,0,0,0,0,35372.887,0
1710,683.4726018,13.554614,0,0,0,0,70067.02,0
1711,279.1588838,13.555773,0,0,0,34092.527,48032.164,0
1712,305.2682083,13.565486,47345.594,29925.787,40997.547,45250.324,48113.24,37703.81
1713,504.323253,13.580396,103403.84,131444.47,88230.05,77960.71,145146.83,149833.25
1714,661.4596358,13.584444,0,0,0,0,93414.8,0
