row ID,row m/z,row retention time,Peak area,Standards Identification,SMILES,True Type,D Score,MD Score,type,elemental composition,identification,same composition,adduct ion,same peak,C10 loss,C10 loss_ion_pair,C10 loss_intensity_pair,C10 loss_score,C14 loss,C14 loss_ion_pair,C14 loss_intensity_pair,C14 loss_score,C9 loss,C9 loss_ion_pair,C9 loss_intensity_pair,C9 loss_score,C3 loss,C3 loss_ion_pair,C3 loss_intensity_pair,C3 loss_score,C2 loss,C2 loss_ion_pair,C2 loss_intensity_pair,C2 loss_score,C7 loss,C7 loss_ion_pair,C7 loss_intensity_pair,C7 loss_score,C5 loss,C5 loss_ion_pair,C5 loss_intensity_pair,C5 loss_score,C4 loss,C4 loss_ion_pair,C4 loss_intensity_pair,C4 loss_score,C10 ion,C10 ion_intensity,C10 ion_score,C14 ion,C14 ion_intensity,C14 ion_score,C15 ion,C15 ion_intensity,C15 ion_score,C16 ion,C16 ion_intensity,C16 ion_score,C17 ion,C17 ion_intensity,C17 ion_score,C18 ion,C18 ion_intensity,C18 ion_score,C19 ion,C19 ion_intensity,C19 ion_score,C20 ion,C20 ion_intensity,C20 ion_score,C27 ion,C27 ion_intensity,C27 ion_score,Acyl A ion,Acyl A ion_intensity,Acyl A ion_score,IHD,A part,B part,C part,C-12,C-18,olefinic position,M part,Sub No.,Sub Carbon,Sub_An,Acyl part,Correct Acyl part,A_id,B_id,C_id,M_id,R1_id,R2_id,R3_id,R4_id,R5_id,R6_id,R7_id,Total Score,Aglycone Type,Annotation SMILES,Annotation ID,Annotation Formula,Annotation MW,Top K,confidence score
43,549.3054,5.4,32900000.0,DA36_daphnepedunin G (TDPE-41),C=C(C)C12CC(C)C34OC5(CCCCCCCC(C)C(C(C)C(=O)O)C3C(=O)C(O)C3(CO)OC3C4C1O5)O2,MD,8,19,MD,C30H44O9,possibly known,"std_daphnepedunin A (DA35), std_daphnepedunin H (DA37), std_daphnepedunin B (DA34), std_daphnepedunin G (DA36)",[M+H]+,none,C10H18O2,C30H36O5 / C20H18O3,120000.0 / 12000.0,0.2503,C14H24O4,C30H38O6 / C16H14O2,120000.0 / 21000.0,0.2932,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C15H22O3,40000.00,0.4000,C16H16O3,18000.00,0.1800,C17H24O3,18000.00,0.1800,none,none,none,C19H20O3,11000.0,0.11,none,none,none,C27H32O4,29000.00,0.2900,none,none,none,9.0,"3,4-seco","5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,C10 ring with no substituent,0,others,,others,none,A10,B1,C1,M2,none,none,none,none,none,none,none,1.05,A10B1C1M2,OCC12OC1C1C3OC45CCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(C)CC3(C(=C)C)O5,PD01122318,C30H44O9,548.673,Top1,1.0
44,745.3793,11.6,1130000000.0,DA48_edgeworthianin B (ECH-4),C=C(C)C12OC34CCCC=CCCCCC(CCC)C5C6C7(OC5(C)OC7=O)C(O)C5(CO)OC5C(C1O3)C6(O4)C(COC(=O)C(C)C)C2OC(C)=O,MD,6,10,MD,C40H56O13,possibly known,std_edgeworthianin B (DA48),[M+H]+,"44,69",C10H16O2,C30H38O6 / C20H22O8,17000.0 / 26000.0,0.1516,C14H24O2,C36H48O11 / C22H24O9,220000.0 / 200000.0,1.9174,none,none,none,none,C3H4O2,C20H20O7 / C17H16O5,230000.0 / 20000.0,0.4664,C2H4O2,C22H24O9 / C20H20O7,200000.0 / 230000.0,1.8867,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C14H22O,170000.00,1.7000,none,none,none,none,none,none,C17H14O3,37000.00,0.3700,C18H16O2,44000.00,0.4400,C19H18O4,75000.0,0.75,C20H20O6,13000.00,0.1300,none,none,none,none,none,none,13.0,bicyclo [2.2.1] heptane ring,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,with C-18,others,C14 ring with an olenfinic,3,C2,C2*3,acyl(1.89),"acyl,acyl,acyl",none,B1,C6,M7,R1,R1,R1,none,none,none,none,8.2805,none,,,,0.0,Top1,1.0
44,745.3793,11.6,1130000000.0,DA48_edgeworthianin B (ECH-4),C=C(C)C12OC34CCCC=CCCCCC(CCC)C5C6C7(OC5(C)OC7=O)C(O)C5(CO)OC5C(C1O3)C6(O4)C(COC(=O)C(C)C)C2OC(C)=O,MD,6,10,MD,C40H56O13,possibly known,std_edgeworthianin B (DA48),[M+H]+,"44,69",C10H16O2,C30H38O6 / C20H22O8,17000.0 / 26000.0,0.1516,C14H24O2,C36H48O11 / C22H24O9,220000.0 / 200000.0,1.9174,none,none,none,none,C3H4O2,C20H20O7 / C17H16O5,230000.0 / 20000.0,0.4664,C2H4O2,C22H24O9 / C20H20O7,200000.0 / 230000.0,1.8867,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C14H22O,170000.00,1.7000,none,none,none,none,none,none,C17H14O3,37000.00,0.3700,C18H16O2,44000.00,0.4400,C19H18O4,75000.0,0.75,C20H20O6,13000.00,0.1300,none,none,none,none,none,none,13.0,bicyclo [2.2.1] heptane ring,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,with C-18,others,C14 ring with an olenfinic,2,"C2,C4",C2*1+C4*1,acyl(1.89),"acyl,isobutyryl",none,B1,C6,M7,R1,R3,none,none,none,none,none,8.2805,none,,,,0.0,Top1,1.0
45,547.2891,9.3,701000000.0,DA32_pimelotide A (NSC-7),C=C(C)C12CC(C)C34OC5(CCCCCCCC(C)C6C3C3(OC6(C)OC3=O)C(O)C3(CO)OC3C4C1O5)O2,MD,25,39,MD,C30H42O9,possibly known,"std_pimelotide C (DA33), std_pimelotide A (DA32)",[M+H]+,none,C10H18O2,C30H42O9 / C20H24O7,1400000.0 / 19000.0,2.408,C14H24O4,C30H38O7 / C16H14O3,130000.0 / 69000.0,0.6168,C9H16O2,C29H40O6 / C20H24O4,29000.0 / 13000.0,0.1192,C3H4O2,C30H38O7 / C27H34O5,130000.0 / 9900.0,0.2575,C2H4O2,C22H22O2 / C20H18O4,3400.0 / 53000.0,0.1022,C7H6O2,C27H32O2 / C20H26O4,13000.0 / 14000.0,0.1257,C5H10O2,C27H34O4 / C22H24O2,61000.0 / 5900.0,0.1264,C4H8O2,C24H28O3 / C20H20O5,15000.0 / 51000.0,0.1578,none,none,none,C14H14O3,8900.00,0.0890,C15H22O2,180000.00,1.8000,C16H16O3,26000.00,0.2600,C17H18O2,34000.00,0.3400,C18H18O1,29000.00,0.2900,C19H18O3,50000.0,0.5,C20H20O5,51000.00,0.5100,C27H34O4,61000.00,0.6100,none,none,none,10.0,bicyclo [2.2.1] heptane ring,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,C9 ring with no substituent,0,others,,"acyl(0.10),benzoyl(0.13)",none,none,B1,C1,M1,none,none,none,none,none,none,none,2.1436,none,,,,0.0,Top1,1.0
46,779.362,12.1,760000000.0,DA52_edgeworthianin C (ECH-5),C=C(C)C12OC34CCCC=CCCCCC(CCC)C5C6C7(OC5(C)OC7=O)C(O)C5(CO)OC5C(C1O3)C6(O4)C(COC(=O)c1ccccc1)C2OC(C)=O,MD,10,13,MD,C43H54O13,possibly known,std_edgeworthianin C (DA52),[M+H]+,"46,73",C10H18O2,C30H36O4 / C20H18O6,13000.0 / 350000.0,0.6353,C14H24O2,C36H48O11 / C22H24O9,420000.0 / 330000.0,3.0242,C9H16O2,C29H36O5 / C20H20O7,12000.0 / 340000.0,0.6146,C3H4O2,C20H18O6 / C17H14O4,350000.0 / 47000.0,0.7857,C2H4O2,C22H24O9 / C20H20O7,330000.0 / 340000.0,3.2529,C7H6O2,C29H28O10 / C22H22O8,8700.0 / 140000.0,0.2688,C5H10O2,C25H28O1 / C20H18O3,9500.0 / 8000.0,0.0747,C4H8O2,C24H26O7 / C20H18O5,12000.0 / 13000.0,0.1157,none,none,none,C14H22O,310000.00,3.1000,C15H22O2,8500.00,0.0850,C16H16O3,27000.00,0.2700,C17H16O2,81000.00,0.8100,C18H16O2,72000.00,0.7200,C19H18O4,140000.0,1.4,C20H20O6,13000.00,0.1300,C27H32O3,10000.00,0.1000,C7H4O,120000.00,1.2000,17.0,bicyclo [2.2.1] heptane ring,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,with C-18,others,C14 ring with an olenfinic,2,"C2,C7",C2*1+C7*1,"acyl(3.25),benzoyl(0.27),benzoyl(1.20)","acyl,benzoyl",none,B1,C6,M7,R1,R92,none,none,none,none,none,16.061600000000002,none,,,,0.0,Top1,1.0
46,779.362,12.1,760000000.0,DA52_edgeworthianin C (ECH-5),C=C(C)C12OC34CCCC=CCCCCC(CCC)C5C6C7(OC5(C)OC7=O)C(O)C5(CO)OC5C(C1O3)C6(O4)C(COC(=O)c1ccccc1)C2OC(C)=O,MD,10,13,MD,C43H54O13,possibly known,std_edgeworthianin C (DA52),[M+H]+,"46,73",C10H18O2,C30H36O4 / C20H18O6,13000.0 / 350000.0,0.6353,C14H24O2,C36H48O11 / C22H24O9,420000.0 / 330000.0,3.0242,C9H16O2,C29H36O5 / C20H20O7,12000.0 / 340000.0,0.6146,C3H4O2,C20H18O6 / C17H14O4,350000.0 / 47000.0,0.7857,C2H4O2,C22H24O9 / C20H20O7,330000.0 / 340000.0,3.2529,C7H6O2,C29H28O10 / C22H22O8,8700.0 / 140000.0,0.2688,C5H10O2,C25H28O1 / C20H18O3,9500.0 / 8000.0,0.0747,C4H8O2,C24H26O7 / C20H18O5,12000.0 / 13000.0,0.1157,none,none,none,C14H22O,310000.00,3.1000,C15H22O2,8500.00,0.0850,C16H16O3,27000.00,0.2700,C17H16O2,81000.00,0.8100,C18H16O2,72000.00,0.7200,C19H18O4,140000.0,1.4,C20H20O6,13000.00,0.1300,C27H32O3,10000.00,0.1000,C7H4O,120000.00,1.2000,17.0,bicyclo [2.2.1] heptane ring,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,with C-18,others,C14 ring with an olenfinic,3,"C2,C5",C2*2+C5*1,"acyl(3.25),benzoyl(0.27),benzoyl(1.20)","acyl,acyl,2-methylbutyryl",none,B1,C6,M7,R1,R1,R4,none,none,none,none,16.061600000000002,none,,,,0.0,Top1,1.0
47,703.3682,10.2,89000000.0,DA46_edgeworthianin F (ECF-7),C=C(C)C12OC34CCCC=CCCCCC(CCC)C5C6C7(OC5(C)OC7=O)C(O)C5(CO)OC5C(C1O3)C6(O4)C(COC(=O)C(C)C)C2O,MD,13,22,MD,C38H54O12,possibly known,std_edgeworthianin F (DA46),[M+H]+,"47,67",C10H18O2,C30H36O4 / C20H18O6,2100.0 / 19000.0,0.0405,C14H24O2,C34H42O8 / C20H18O6,36000.0 / 19000.0,0.1699,C9H16O2,C29H34O4 / C20H18O6,2500.0 / 19000.0,0.0424,C3H4O2,C20H18O6 / C17H14O4,19000.0 / 1900.0,0.0396,C2H4O2,C32H42O6 / C30H38O4,5700.0 / 3700.0,0.033,none,none,none,none,none,none,none,none,C4H8O2,C38H54O12 / C34H46O10,15000.0 / 33000.0,0.1371,C10H12O3,1500.00,0.0150,C14H22O,18000.00,0.1800,none,none,none,C16H16O3,1800.00,0.0180,C17H14O3,5900.00,0.0590,C18H16O2,5500.00,0.0550,C19H18O4,9700.0,0.097,none,none,none,C27H34O2,3100.00,0.0310,none,none,none,12.0,bicyclo [2.2.1] heptane ring,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,with C-18,others,C14 ring with an olenfinic,2,C2,C2*2,acyl(0.03),"acyl,acyl",none,B1,C6,M7,R1,R1,none,none,none,none,none,0.7615000000000001,none,,,,0.0,Top1,1.0
47,703.3682,10.2,89000000.0,DA46_edgeworthianin F (ECF-7),C=C(C)C12OC34CCCC=CCCCCC(CCC)C5C6C7(OC5(C)OC7=O)C(O)C5(CO)OC5C(C1O3)C6(O4)C(COC(=O)C(C)C)C2O,MD,13,22,MD,C38H54O12,possibly known,std_edgeworthianin F (DA46),[M+H]+,"47,67",C10H18O3,C30H38O4 / C20H20O7,3700.0 / 19000.0,0.0483,C14H24O2,C34H42O8 / C20H18O6,36000.0 / 19000.0,0.1699,C9H16O2,C29H34O4 / C20H18O6,2500.0 / 19000.0,0.0424,C3H4O2,C20H18O6 / C17H14O4,19000.0 / 1900.0,0.0396,C2H4O2,C32H42O6 / C30H38O4,5700.0 / 3700.0,0.033,none,none,none,none,none,none,none,none,C4H8O2,C38H54O12 / C34H46O10,15000.0 / 33000.0,0.1371,C10H12O3,1500.00,0.0150,C14H22O,18000.00,0.1800,none,none,none,C16H16O3,1800.00,0.0180,C17H14O3,5900.00,0.0590,C18H16O2,5500.00,0.0550,C19H18O4,9700.0,0.097,none,none,none,C27H34O2,3100.00,0.0310,none,none,none,12.0,bicyclo [2.2.1] heptane ring,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,with C-18,others,C14 ring with an olenfinic,1,C4,C4*1,acyl(0.03),isobutyryl,none,B1,C6,M7,R3,none,none,none,none,none,none,0.7615000000000001,none,,,,0.0,Top1,1.0
48,759.3942,12.3,136000000.0,DA49_edgeworthianin G (ECH-6),C=C(C)C12OC34CCCC=CCCCCC(CCC)C5C6C7(OC5(C)OC7=O)C(O)C5(CO)OC5C(C1O3)C6(O4)C(COC(=O)C(C)CC)C2OC(C)=O,MD,9,13,MD,C41H58O13,possibly known,std_edgeworthianin G (DA49),[M+H]+,"48,70",none,none,none,none,C14H24O2,C36H48O11 / C22H24O9,46000.0 / 27000.0,0.24,none,none,none,none,C3H4O2,C20H20O7 / C17H16O5,36000.0 / 1700.0,0.0669,C2H4O2,C22H24O9 / C20H20O7,27000.0 / 36000.0,0.245,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C14H22O,30000.00,0.3000,none,none,none,C16H16O3,1700.00,0.0170,C17H14O3,8900.00,0.0890,C18H16O2,7100.00,0.0710,C19H18O4,13000.0,0.13,C20H20O6,3300.00,0.0330,none,none,none,none,none,none,13.0,bicyclo [2.2.1] heptane ring,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,with C-18,others,C14 ring with an olenfinic,1,C7,C7*1,acyl(0.24),benzoyl,none,B1,C6,M7,R92,none,none,none,none,none,none,1.2719,none,,,,0.0,Top1,1.0
48,759.3942,12.3,136000000.0,DA49_edgeworthianin G (ECH-6),C=C(C)C12OC34CCCC=CCCCCC(CCC)C5C6C7(OC5(C)OC7=O)C(O)C5(CO)OC5C(C1O3)C6(O4)C(COC(=O)C(C)CC)C2OC(C)=O,MD,9,13,MD,C41H58O13,possibly known,std_edgeworthianin G (DA49),[M+H]+,"48,70",none,none,none,none,C14H24O2,C36H48O11 / C22H24O9,46000.0 / 27000.0,0.24,none,none,none,none,C3H4O2,C20H20O7 / C17H16O5,36000.0 / 1700.0,0.0669,C2H4O2,C22H24O9 / C20H20O7,27000.0 / 36000.0,0.245,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C14H22O,30000.00,0.3000,none,none,none,C16H16O3,1700.00,0.0170,C17H14O3,8900.00,0.0890,C18H16O2,7100.00,0.0710,C19H18O4,13000.0,0.13,C20H20O6,3300.00,0.0330,none,none,none,none,none,none,13.0,bicyclo [2.2.1] heptane ring,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,with C-18,others,C14 ring with an olenfinic,2,"C2,C5",C2*1+C5*1,acyl(0.24),"acyl,2-methylbutyryl",none,B1,C6,M7,R1,R4,none,none,none,none,none,1.2719,none,,,,0.0,Top1,1.0
49,533.3105,9.2,147000000.0,DA30_pimelea factor S7 (TDPE-5),C=C(C)C12CC(C)C34OC5(CCCCCCCC(C)C6C(C)C(=O)C(O)(C(O)C7(CO)OC7C3C1O5)C64)O2,MD,20,19,MD,C30H44O8,possibly known,"std_pimelea factor S7 (DA30), std_pimelea factor S6 (DA31)",[M+H]+,none,C10H18O3,C30H38O5 / C20H20O2,540040.875 / 15224.3330078125,0.9606,C14H24O2,C30H38O5 / C16H14O3,540040.875 / 13917.4580078125,0.9553,C9H16O2,C29H36O4 / C20H20O2,162533.390625 / 15224.3330078125,0.3345,C3H4O2,C30H38O5 / C27H34O3,540040.875 / 63458.93359375,1.1698,none,none,none,none,C7H6O2,C29H34O2 / C22H28O4,132468.234375 / 25471.447265625,0.3353,C5H10O2,C25H32O2 / C20H22O4,27906.19921875 / 23855.181640625,0.2238,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C17H14O3,30799.94,0.3080,C18H18O1,39259.61,0.3926,C19H18O1,59036.43,0.5904,C20H18O2,70797.77,0.7080,C27H34O3,63458.93,0.6346,none,none,none,9.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,C14 ring with an olenfinic,0,others,,benzoyl(0.34),none,A6,B1,C1,M7,none,none,none,none,none,none,none,4.111,A6B1C1M7,OCC12OC1C1C3OC45CCCC=CCCCCC(CCC)C6C(C)C(=O)C(O)(C2O)C6C1(O4)C(C)CC3(C(=C)C)O5,PD01121477,C34H50O8,586.766,Top1,1.0
50,549.3054,5.4,32900000.0,DA37_daphnepedunin H (TDPE-42),C=C(C)C12CC(C)C34OC5(CCCCCCCC(C)C(C(C)C(=O)O)C3C(=O)C(O)C3(CO)OC3C4C1O5)O2,MD,8,19,MD,C30H44O9,possibly known,"std_daphnepedunin A (DA35), std_daphnepedunin H (DA37), std_daphnepedunin B (DA34), std_daphnepedunin G (DA36)",[M+H]+,none,C10H18O2,C30H36O5 / C20H18O3,120000.0 / 12000.0,0.2503,C14H24O4,C30H38O6 / C16H14O2,120000.0 / 21000.0,0.2932,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C15H22O3,40000.00,0.4000,C16H16O3,18000.00,0.1800,C17H24O3,18000.00,0.1800,none,none,none,C19H20O3,11000.0,0.11,none,none,none,C27H32O4,29000.00,0.2900,none,none,none,9.0,"3,4-seco","5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,others,C10 ring with no substituent,0,others,,others,none,A10,B1,C1,M2,none,none,none,none,none,none,none,1.05,A10B1C1M2,OCC12OC1C1C3OC45CCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(C)CC3(C(=C)C)O5,PD01122318,C30H44O9,548.673,Top1,1.0
55,833.3741,8.0,105000000.0,DA54_stelleralide F (DPSft-11),C=C(C)C12CC(COC(C)=O)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CC(OC(=O)c3ccccc3)CCCCC5O)C14)O2,MD,25,26,MD,C46H56O14,possibly known,std_stelleralide F (DA54),[M+H]+,"55,75",C10H14O2,C30H34O5 / C20H20O3,53000.0 / 29000.0,0.2586,C14H24O4,C30H36O6 / C16H12O2,77000.0 / 1700.0,0.1351,C9H16O2,C29H36O5 / C20H20O3,54000.0 / 29000.0,0.259,C3H4O2,C30H36O6 / C27H32O4,77000.0 / 36000.0,0.3274,C2H4O2,C32H40O8 / C30H36O6,13000.0 / 77000.0,0.1858,C7H6O2,C37H44O9 / C30H38O7,26000.0 / 45000.0,0.2312,C5H10O2,C27H32O4 / C22H22O2,36000.0 / 2700.0,0.0711,C4H8O2,C26H34O4 / C22H26O6,3700.0 / 3100.0,0.0289,C10H14O3,2300.00,0.0230,C14H14O3,3700.00,0.0370,none,none,none,none,none,none,C17H16O1,5900.00,0.0590,C18H18O1,16000.00,0.1600,C19H18O2,19000.0,0.19,C20H20O3,29000.00,0.2900,C27H32O4,36000.00,0.3600,C7H4O,45000.00,0.4500,19.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C9 ring with no substituent,4,"C2,C5",C2*1+C5*3,"acyl(0.19),benzoyl(0.23),benzoyl(0.45)","acyl,2-methylbutyryl,2-methylbutyryl,2-methylbutyryl",A8,B1,C5,M1,R1,R4,R4,R4,none,none,none,2.3223999999999996,A8B1C5M1,,,,0.0,Top1,1.0
55,833.3741,8.0,105000000.0,DA54_stelleralide F (DPSft-11),C=C(C)C12CC(COC(C)=O)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CC(OC(=O)c3ccccc3)CCCCC5O)C14)O2,MD,25,26,MD,C46H56O14,possibly known,std_stelleralide F (DA54),[M+H]+,"55,75",C10H14O2,C30H34O5 / C20H20O3,53000.0 / 29000.0,0.2586,C14H24O4,C30H36O6 / C16H12O2,77000.0 / 1700.0,0.1351,C9H16O2,C29H36O5 / C20H20O3,54000.0 / 29000.0,0.259,C3H4O2,C30H36O6 / C27H32O4,77000.0 / 36000.0,0.3274,C2H4O2,C32H40O8 / C30H36O6,13000.0 / 77000.0,0.1858,C7H6O2,C37H44O9 / C30H38O7,26000.0 / 45000.0,0.2312,C5H10O2,C27H32O4 / C22H22O2,36000.0 / 2700.0,0.0711,C4H8O2,C26H34O4 / C22H26O6,3700.0 / 3100.0,0.0289,C10H14O3,2300.00,0.0230,C14H14O3,3700.00,0.0370,none,none,none,none,none,none,C17H16O1,5900.00,0.0590,C18H18O1,16000.00,0.1600,C19H18O1,19000.0,0.19,C20H20O3,29000.00,0.2900,C27H32O4,36000.00,0.3600,C7H4O,45000.00,0.4500,19.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C9 ring with no substituent,5,"C2,C4,C7",C2*3+C7*1+C4*1,"acyl(0.19),benzoyl(0.23),benzoyl(0.45)","acyl,acyl,acyl,benzoyl,isobutyryl",A8,B1,C5,M1,R1,R1,R1,R92,R3,none,none,2.3223999999999996,A8B1C5M1,,,,0.0,Top1,1.0
63,531.2954,10.5,390000.0,DA41_wikstroelide F (TDPE-20),C=C(C)C12CC(COC(=O)c3ccccc3)C34OC5(CCCCCCCC(C)C6C(C)C(=O)C(O)(C(O)C7(CO)OC7C3C1O5)C64)O2,MD,17,15,MD,C30H42O8,possibly undescribed,none,[M+H]+,"32,63",C10H18O3,C27H34O4 / C17H16O1,141525.6875 / 6512.708984375,0.2621,C14H24O4,C30H38O6 / C16H14O2,135362.375 / 12604.291015625,0.2782,none,none,none,none,C3H4O2,C30H38O6 / C27H34O4,135362.375 / 141525.6875,1.3254,none,none,none,none,C7H6O2,C29H36O5 / C22H30O3,54056.23828125 / 4285.55029296875,0.1078,C5H10O2,C25H30O2 / C20H20O4,10745.0576171875 / 6397.15576171875,0.0569,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C17H16O1,6512.71,0.0651,C18H16O1,8315.82,0.0832,C19H18O2,15766.65,0.1577,C20H16O2,10832.77,0.1083,C27H34O4,141525.69,1.4153,C7H4O,5828.17,0.0583,10.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,others,0,others,,"benzoyl(0.11),benzoyl(0.06)",none,A6,B1,C5,none,none,none,none,none,none,none,none,3.1634,A6B1C5,,,,0.0,Top1,1.0
63,531.2954,10.5,390000.0,DA41_wikstroelide F (TDPE-20),C=C(C)C12CC(COC(=O)c3ccccc3)C34OC5(CCCCCCCC(C)C6C(C)C(=O)C(O)(C(O)C7(CO)OC7C3C1O5)C64)O2,MD,17,15,MD,C30H42O8,possibly undescribed,none,[M+H]+,"32,63",C10H18O2,C30H36O5 / C20H18O3,161314.09375 / 18234.13671875,0.3461,C14H24O4,C30H38O6 / C16H14O2,135362.375 / 12604.291015625,0.2782,none,none,none,none,C3H4O2,C30H38O6 / C27H34O4,135362.375 / 141525.6875,1.3254,none,none,none,none,C7H6O2,C29H36O5 / C22H30O3,54056.23828125 / 4285.55029296875,0.1078,C5H10O2,C25H30O2 / C20H20O4,10745.0576171875 / 6397.15576171875,0.0569,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C17H16O1,6512.71,0.0651,C18H16O1,8315.82,0.0832,C19H18O2,15766.65,0.1577,C20H16O2,10832.77,0.1083,C27H34O4,141525.69,1.4153,C7H4O,5828.17,0.0583,10.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C10 ring with no substituent,0,others,,"benzoyl(0.11),benzoyl(0.06)",none,A6,B1,C5,M2,none,none,none,none,none,none,none,3.1634,A6B1C5M2,OCC12OC1C1C3OC45CCCCCCCC(C)C6C(C)C(=O)C(O)(C2O)C6C1(O4)C(CO)CC3(C(=C)C)O5,PD01121529,C30H44O9,548.673,Top1,1.0
64,545.2744,10.5,450000.0,DA43_stelleralide C (TDPE-29),C=C(C)C12CC(COC(=O)c3ccccc3)C34OC5(CCCCCCCC(C)C6C3C3(OC6(C)OC3=O)C(O)C3(CO)OC3C4C1O5)O2,MD,8,28,MD,C30H40O9,possibly undescribed,none,[M+H]+,"8,64",C10H18O2,C30H34O6 / C20H16O4,19924.5 / 14355.5673828125,0.1294,C14H24O4,C30H36O7 / C16H12O3,31598.240234375 / 8836.0341796875,0.0951,none,none,none,none,C3H4O2,C27H34O5 / C24H30O3,3510.34228515625 / 2517.21142578125,0.0227,none,none,none,none,none,none,none,none,C5H10O2,C25H30O4 / C20H20O6,4648.94091796875 / 12507.83984375,0.0448,none,none,none,none,none,none,none,C14H14O3,32534.65,0.3253,C15H22O2,51305.73,0.5131,none,none,none,C17H16O1,7130.85,0.0713,C18H16O2,6227.75,0.0623,C19H18O3,11711.89,0.1171,C20H20O6,12507.84,0.1251,C27H30O3,9525.03,0.0953,C7H4O,23743.68,0.2374,11.0,bicyclo [2.2.1] heptane ring,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C10 ring with no substituent,0,others,,benzoyl(0.24),none,none,B1,C5,M2,none,none,none,none,none,none,none,0.9314,none,,,,0.0,Top1,1.0
65,545.2744,10.7,8600000.0,DA44_daphnepedunin E (TDPE-28),C=C(C)C12CC(COC(=O)c3ccccc3)C34OC5(CCCCCCCC(C)C6C3C3(OC6(C)OC3=O)C(O)C3(CO)OC3C4C1O5)O2,MD,0,6,MD,C30H40O9,possibly undescribed,none,[M+H]+,"41,65",none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C14H14O3,14527.69,0.1453,C15H22O2,40591.52,0.4059,none,none,none,none,none,none,none,none,none,C19H24O5,2795.12,0.028,none,none,none,none,none,none,none,none,none,11.0,1-alkyl-3-one,others,"9,13,14-orthoester",no C-12,with C-18,others,others,0,others,,others,none,A6,none,C5,none,none,none,none,none,none,none,none,0.0,none,,,,0.0,Top1,
