row ID,row m/z,row retention time,20220601_100AGC_pluskal_mce_1D1_A1_id.mzML Peak area,VGF141_H06_pos.mzML Peak area,VGF141_A07_pos.mzML Peak area,VGF141_G06_pos.mzML Peak area,VGF142_A05_pos.mzML Peak area,VGF142_B03_pos.mzML Peak area,ThyW01_500ppm_cent_pos.mzML Peak area,Thy50_01_500ppm_cent_pos.mzML Peak area,ThyE01_500ppm_cent_pos.mzML Peak area,ThyW02_500ppm_cent_pos.mzML Peak area,ThyE02_500ppm_cent_pos.mzML Peak area,Thy50_02_500ppm_cent_pos.mzML Peak area
52316,461.323905,14.890136,0,0,0,0,0,0,1530582.6,1624479.1,2080427.9,1643112,2200442.5,1611623
52320,439.3418635,14.892163,0,0,0,0,0,0,593467.6,653377.4,626143.1,666024.9,632277.56,617260.56
52321,456.3684764,14.892163,0,0,0,0,0,0,1460617.6,1655852.4,1536347.1,1548536.4,1540001.4,1568253.9
52325,425.2874698,14.895753,0,0,0,0,0,0,168860.66,222732.48,111173.76,115356.516,178081.98,214051.88
52336,655.3482203,14.906563,0,0,0,0,0,0,0,127004.89,0,0,0,0
52337,677.3299767,14.906563,0,0,0,0,0,0,0,55817.383,0,0,0,0
52352,227.1277354,14.929721,0,0,0,0,0,0,145213.72,170805.02,160636.38,162071.64,158374.81,159416.12
52357,417.297606,14.931599,0,0,0,0,0,0,2274906.5,2182141.8,1759080.6,1894418.4,2300458.8,1800623.5
52359,628.4997433,14.931682,0,0,0,0,0,0,80469.4,97019.74,90669.79,118126.69,106080.586,116052.836
52360,412.3421939,14.933327,0,0,0,0,0,0,813632.94,878279.94,827324,878715.56,854664.9,832688.1
52373,376.3186754,14.945285,0,0,0,0,0,0,128358.66,124922.84,0,136812.08,154709.78,170221.17
52377,654.332406,14.950287,0,0,0,0,0,0,70477.125,104330.8,60245.164,106893.5,103801.36,138817.31
52379,637.3057583,14.952244,0,0,0,0,0,0,98525.95,135660.62,109948.46,158521.77,152157.38,194880.98
52381,659.287776,14.954261,0,0,0,0,0,0,49342.285,62040.082,43955.77,81630.04,72202.61,105522.16
52401,428.3159595,14.976936,0,0,0,0,0,0,0,55056.883,86825.02,0,0,0
52402,373.2713502,14.977172,0,0,0,0,0,0,158798.67,190981.5,139142.61,183201.6,174946.9,168964.36
52418,394.3315748,15.000231,0,0,0,0,0,0,0,91409.32,204095.25,0,0,0
52423,584.4735271,15.008157,0,0,0,0,0,0,76744.234,96776.32,98512.086,123678.25,112366.94,118862.164
52435,523.2457395,15.019991,0,0,0,0,0,0,0,0,0,0,338330.06,312786.78
52441,501.2637013,15.026101,0,0,0,0,0,0,0,0,0,0,56923.67,55832.89
52460,655.3484774,15.04654,0,0,0,0,0,0,0,145059.48,0,0,0,0
52466,376.3186892,15.047119,0,0,0,0,0,0,216702.56,325278.38,506909.97,263311.88,251159.62,318816.97
52468,313.2737837,15.049222,0,0,0,0,0,0,68073.39,125628.34,204351.6,105805.555,59239.215,61328.25
52474,353.2662887,15.055089,0,0,0,0,0,0,18426.232,43088.195,79905.766,27852.543,15235.462,15884.093
52493,677.3301984,15.06905,0,0,0,0,0,0,0,135474.47,0,0,0,0
52517,627.1021558,15.072975,0,0,0,0,0,0,44800.914,43812.348,43265.7,44347.49,54425.848,51873.62
52519,627.4367184,15.073237,0,0,0,0,0,0,42850.58,43337.285,34956.133,43674.215,50556.457,50517.887
52531,337.1673454,15.081387,0,0,0,0,0,0,0,61582.78,171726.02,0,0,0
52559,540.4472786,15.089112,0,0,0,0,0,0,75093.06,105192.99,104143.77,133592.05,123440.71,132329.9
52597,415.2795582,15.106402,0,0,0,0,0,0,0,0,65833.18,0,0,0
52618,398.2326346,15.117697,0,0,0,0,0,0,0,0,144825.12,0,0,0
52626,614.078598,15.119579,0,0,0,0,0,0,41258.906,41425.586,42612.086,40193.816,42619.145,46470.1
52632,612.4268057,15.125732,0,0,0,0,0,0,65545.33,71353.805,68385.11,61647.395,74120.07,73562.016
52638,657.3038962,15.128786,0,0,0,0,0,0,0,53719.527,0,0,0,0
52641,612.7612343,15.129887,0,0,0,0,0,0,66208.266,65474.55,66527.016,57745.21,69844.3,72658.414
52647,487.2820565,15.133905,0,0,0,0,0,0,0,0,0,0,111392.91,101702.9
52650,635.3218673,15.140397,0,0,0,0,0,0,0,116853.52,0,0,0,0
52657,510.4001664,15.154969,0,0,0,0,0,0,0,0,7944.2085,71841.86,11316.918,15930.361
52660,501.376509,15.156697,0,0,0,0,0,0,26837.828,34630.54,34984.45,49051.715,45354.832,50352.363
52663,496.4209802,15.160792,0,0,0,0,0,0,69978.305,90925.77,100856.41,126918.9,124415.39,141811.14
52671,599.4032261,15.172825,0,0,0,0,0,0,58385.605,59916.598,59768.703,54945.492,68203.72,69784.91
52672,598.0859109,15.172883,0,0,0,0,0,0,89303.586,96348.72,93829.61,84704.28,97655.85,106368.34
52673,597.7514531,15.174943,0,0,0,0,0,0,98104.234,99362.55,102868.77,87795.66,113531.32,111846.58
52675,599.7377143,15.176918,0,0,0,0,0,0,57751.414,56721.258,59802.87,56562.9,62233.062,66159.85
52687,609.2710899,15.189778,0,0,0,0,0,0,0,133127.83,104262.35,0,0,0
52701,471.3291332,15.215755,0,0,0,0,0,0,0,0,7224.5713,73509.57,10575.937,14080.257
52704,584.7278173,15.221242,0,0,0,0,0,0,84223.1,87140.984,84340.94,80644.42,93255.805,93197.82
52705,466.3738286,15.22164,0,0,0,0,0,0,0,0,9072.06,82161.45,13860.468,18683.867
52708,583.410433,15.223264,0,0,0,0,0,0,127239.12,127954.3,130552.82,115552.62,136426.38,146370.64
52712,653.3324973,15.224908,0,0,0,0,0,0,0,47801.562,0,0,0,0
52713,457.350178,15.225232,0,0,0,0,0,0,42974.65,57812.49,62614.965,79701.46,85846.07,97081.2
52714,585.062209,15.225277,0,0,0,0,0,0,81090.734,79256.79,80027.95,74013.46,87717.63,89543.22
52715,452.3946716,15.225318,0,0,0,0,0,0,55521.74,76847.14,84365.89,101032.52,105540.055,120543.69
52718,583.0760322,15.227455,0,0,0,0,0,0,139917.89,142492.56,144533.06,126320.84,144446.48,151086.34
52736,581.3476757,15.244289,0,0,0,0,0,0,0,0,0,0,60469.613,75089.445
52768,568.7350141,15.275712,0,0,0,0,0,0,170950.55,173983.06,183466.36,163967.12,193235.23,194900.28
52770,568.400581,15.27757,0,0,0,0,0,0,191456.11,200531.34,196146.38,178877.08,214563.1,218866.6
52772,570.386742,15.277593,0,0,0,0,0,0,108867.65,104500.72,116187.125,105799.086,132441.8,135816.66
52773,391.3419058,15.2776785,0,0,0,0,0,0,42516.062,71129.086,85595.35,106773.57,126632.3,147987.77
52774,570.0523468,15.27768,0,0,0,0,0,0,116668.266,123697.234,128586.805,114470.3,131879.83,138136.19
52775,413.3238448,15.277741,0,0,0,0,0,0,40782.305,68307.18,86219.05,99745.195,126441.54,137181.23
52780,408.3683762,15.279832,0,0,0,0,0,0,24486.125,44207.258,49158.035,61617.098,77026.88,82919.664
52785,427.3032439,15.28531,0,0,0,0,0,0,0,0,8192.827,81403.67,13991.3955,13644.499
52790,666.0016091,15.289761,0,0,0,0,0,0,148669.78,0,0,0,0,172419.08
52811,347.3156151,15.315579,0,0,0,0,0,0,31358.76,57039.3,79115.96,76139.3,117330.65,126910.62
52812,665.4997964,15.31593,0,0,0,0,0,0,206569.97,225463.61,231349.39,191432.53,231486.31,228003.48
52816,369.2975895,15.319294,0,0,0,0,0,0,54346.44,92997.77,111675.99,123463.164,193004.12,210038.28
52835,554.0595454,15.331288,0,0,0,0,0,0,219832.64,240980.77,236885.81,202064.47,253304.23,256991.02
52836,555.3768615,15.331409,0,0,0,0,0,0,167162.89,162860.8,162597.98,150950.53,172028.83,175351.47
52837,821.5708048,15.331428,0,0,0,0,0,0,43868.375,48628.18,46447.38,41453.945,50040.79,53318.16
52839,553.7252503,15.333264,0,0,0,0,0,0,261336.78,276605.25,264918.88,239506.64,290167.3,287860.38
52854,465.2997964,15.351404,0,0,0,0,0,0,0,0,0,0,63615.875,104069.52
52855,487.2820476,15.351404,0,0,0,0,0,0,0,0,0,0,116462.5,143651.7
52857,325.2714082,15.353368,0,0,0,0,0,0,78128.81,106114.29,122168.42,118784.766,186757.19,208939.08
52870,542.3532865,15.380155,0,0,0,0,0,0,55111.066,53088.668,53568.426,54361.246,55803.54,55554.746
52871,540.7015479,15.3802185,0,0,0,0,0,0,211478.6,208275.23,219709.02,205103.6,235695.16,222572.02
52874,635.3218156,15.38032,0,0,0,0,0,0,0,57034.812,0,0,0,0
52878,541.0359772,15.382106,0,0,0,0,0,0,186865.97,185960.02,180569.11,175422.73,198893.39,198266.95
52880,539.0497993,15.382186,0,0,0,0,0,0,330577.8,363988.94,347013.75,288409.03,381388.97,377490.03
52881,539.3841849,15.382186,0,0,0,0,0,0,283350.06,301470.97,291764.22,253829.55,324378.6,310883.03
52893,799.557595,15.386113,0,0,0,0,0,0,82355.04,90155.91,89942.96,77664.836,101359.66,99585.484
52918,356.3159729,15.410821,0,0,0,0,0,0,0,78519.36,114277.016,0,0,0
52928,581.3662667,15.42736,0,0,0,0,0,0,0,0,0,0,27389.457,49753.56
52935,518.6987257,15.431159,0,0,0,0,0,0,42040.168,46493.18,52744.25,41406.883,55454.527,56048.59
52938,527.6778158,15.433139,0,0,0,0,0,0,68091.18,65227.934,69549.05,67426.78,72681.484,73430.46
52941,777.5445885,15.435079,0,0,0,0,0,0,170405.58,177739.17,169535.06,156405.89,194692.98,188762.73
52949,524.3743528,15.439175,0,0,0,0,0,0,398850.6,423589.7,426906.16,360890.1,469500.22,452573.03
52950,526.3605072,15.439279,0,0,0,0,0,0,220171.55,225589.4,223571.4,214268.11,244063.84,247121.42
52953,526.02607,15.441167,0,0,0,0,0,0,260979.53,273583.38,271107.9,265668.66,303403.66,293160.8
52955,780.0222223,15.441296,0,0,0,0,0,0,53992.074,53305.96,52049.22,53587.727,55023.605,59877.48
52985,284.2948227,15.4856825,0,0,0,0,0,0,0,0,113619.06,0,0,0
52994,509.6988483,15.488374,0,0,0,0,0,0,418125.4,452658.03,449192.03,383798.16,493156.94,474605.06
52997,758.0091127,15.489928,0,0,0,0,0,0,116171.75,106051.04,111505.375,104898.22,122945.11,119216.8
53008,755.5315263,15.49368,0,0,0,0,0,0,354770.84,363249.78,362430.22,324806.12,398390.4,390104.56
53013,511.3505907,15.495396,0,0,0,0,0,0,330914.88,328260.1,327660.6,319136.8,358860.4,336167.62
53014,488.3946691,15.495593,0,0,0,0,0,0,217335.42,167094.12,235885.1,203727.39,212340.08,209968.61
53027,513.0023364,15.498871,0,0,0,0,0,0,90713.805,93333.28,92408.19,93987.336,103304.32,97066.68
53030,209.1535799,15.500701,0,0,0,0,0,0,147167.02,153862,164884.16,153091.28,149032.3,164444.61
53032,766.4652967,15.500686,0,0,0,0,0,0,263281.03,213054.62,241819.52,219651.52,192474.38,235054.8
53039,327.2530398,15.502517,0,0,0,0,0,0,270068.1,242165.5,252432.19,260649.27,256667.55,208872.9
53041,221.1749853,15.502597,0,0,0,0,0,0,320405,330624.56,333188.9,338807.16,326855.28,321465.12
53053,424.2824378,15.504188,0,0,0,0,0,0,166050.53,178840.56,182009.03,172340.73,176379.53,180486.14
53055,191.1430209,15.5043335,0,0,0,0,0,0,101031.18,99867.14,115099.99,85268.04,89165.88,104343.39
53062,173.1324723,15.506115,0,0,0,0,0,0,143672.14,143832.67,139121.27,99451.695,111066.14,108971.484
53063,226.1801479,15.506137,0,0,0,0,0,0,338713.28,352170.28,377493.62,342608.78,365861.03,347204.84
53073,250.1777625,15.507886,0,0,0,0,0,0,1173668.1,1089537.6,1040794.5,1192473.9,1140079.1,1059536.1
53074,362.3030645,15.507886,0,0,0,0,0,0,294371.84,289495.6,279743.47,298818.72,312050.28,292228.28
53075,408.3084521,15.507886,0,0,0,0,0,0,1835934.9,1843913,1837845.5,1785011.5,1844898.9,1798871.5
53076,266.1726828,15.507919,0,0,0,0,0,0,459794.25,445477.7,462925.2,427420.47,452384.4,455700.66
53078,228.1957878,15.507953,0,0,0,0,0,0,387995.34,388979.38,405335.66,376953.44,358934.72,378897.72
53079,406.2928402,15.507955,0,0,0,0,0,0,234973.52,208977.19,246542.97,246249.47,241084.58,198798.48
53108,493.3501226,15.524133,0,0,0,0,0,0,471700.12,516701.47,539267.3,487316.8,517291.62,515070.12
53123,593.2761499,15.5375595,0,0,0,0,0,0,0,283962.03,398290.97,0,0,0
53138,495.3577295,15.545455,0,0,0,0,0,0,226568,234238.86,224966.2,216023.7,256873.3,259207.89
53143,495.6921964,15.547122,0,0,0,0,0,0,93661.86,100393.625,99142.43,87581.25,112837.34,111958.34
53145,498.3270229,15.547138,0,0,0,0,0,0,106092.01,108863.25,99590.16,102299.86,119781.875,115562.46
53152,735.9961283,15.548879,0,0,0,0,0,0,242561.78,239733.48,225849.75,218592.17,258321.52,248859.52
53159,733.5185404,15.550671,0,0,0,0,0,0,736351.75,787853,787096.94,703646.9,865362.56,842021.6
53160,496.6752379,15.550766,0,0,0,0,0,0,316918.44,334002.72,324127.88,301541.1,355208.66,357011.16
53167,495.023456,15.552674,0,0,0,0,0,0,259422.66,275464.88,281354.06,249985.89,298222.03,297579.34
53183,334.3100279,15.565437,0,0,0,0,0,0,111985.016,100529.25,104723.875,108510.125,105372.83,108870.02
53224,711.5055017,15.605014,0,0,0,0,0,0,1322390.8,1387268,1423224.1,1278992.5,1565452.2,1513049.8
53228,482.334221,15.607121,0,0,0,0,0,0,130353.15,136920.56,129355.79,124506.21,146337.9,134908.84
53230,702.9921546,15.607121,0,0,0,0,0,0,68147.43,69685.79,69190,60669.594,81864.88,74013.6
53237,481.9997578,15.608851,0,0,0,0,0,0,163146.11,179292.84,176326.44,164210.56,195099.42,183918.1
53240,483.6515127,15.608897,0,0,0,0,0,0,93267.49,99557.83,90932.16,90557.484,101551.23,99874.73
53242,713.9830848,15.609141,0,0,0,0,0,0,491541.78,501922.9,492937.28,469660.28,553139.44,527690.44
53245,716.4608544,15.612599,0,0,0,0,0,0,78447.484,72995.87,71796.32,69057.44,78807.19,83030.695
53251,483.9860024,15.61647,0,0,0,0,0,0,68196.99,76983.04,66301.836,63822.832,81561.805,78812.57
53287,692.4716431,15.661147,0,0,0,0,0,0,0,0,629565.2,0,0,0
53291,689.4924766,15.663585,0,0,0,0,0,0,1998430.5,2028886.1,1968529,1864029.1,2300541.5,2131823.8
53294,680.9789637,15.665245,0,0,0,0,0,0,103101.72,109786.45,107530.9,102840.9,112436.95,115873.64
53305,691.9699763,15.667161,0,0,0,0,0,0,814562.7,819555.8,826773.4,795646.3,909194.44,917368.56
53313,694.4476528,15.67068,0,0,0,0,0,0,158142.31,142463.33,153750.48,153318.58,170143.8,173992.8
53329,371.1012569,15.678479,0,0,0,0,0,0,36603.17,40525.73,43669.22,77722.06,45594.895,35903.18
53336,559.1314617,15.682103,0,0,0,0,0,0,57432.066,60011.332,58176.473,127345.21,62138.184,61063.2
53348,637.3375602,15.693988,0,0,0,0,0,0,0,159315.31,0,0,0,0
53380,670.458438,15.723491,0,0,0,0,0,0,853166.2,0,0,0,0,0
53381,672.9362705,15.723491,0,0,0,0,0,0,181900.95,0,0,0,0,0
53382,491.3133329,15.7240305,0,0,0,0,0,0,0,0,0,0,146713.84,134536.47
53383,667.479328,15.724101,0,0,0,0,0,0,2619209.5,2666620.5,2677604.2,2514994.2,3074692.2,2827144.8
53385,658.9659003,15.725879,0,0,0,0,0,0,148276.64,153094.31,155097.66,136091.38,163071.94,159301.9
53389,659.4675113,15.727286,0,0,0,0,0,0,0,107926.67,0,0,0,0
53391,672.4345931,15.727798,0,0,0,0,0,0,258278.34,255201.25,260357.28,258446.84,265198,278529.34
53399,669.9568685,15.729534,0,0,0,0,0,0,1166172.5,1180019.1,1192603.9,1135026.9,1277878.6,1275552.2
53411,334.3103154,15.739636,0,0,0,0,0,0,145382.31,171033.5,163709.81,151747.25,165996.66,159917.53
53430,209.1535812,15.750465,0,0,0,0,0,0,190945.33,170980.86,159675.1,174496.48,190781.67,146351.3
53438,250.1777621,15.75394,0,0,0,0,0,0,1920780.6,1489761.8,1846825.1,1309821.6,1841663.1,2000433.2
53439,362.3030542,15.753934,0,0,0,0,0,0,421351.97,489577.16,453087.34,488291.7,415007.72,356094.8
53443,173.1324758,15.753967,0,0,0,0,0,0,142625.98,164596.66,154480.16,89436.74,91464.19,104223.875
53445,226.1801375,15.753975,0,0,0,0,0,0,331147.4,313372.84,352964.12,408421.66,345205.94,325320.25
53456,266.172681,15.755684,0,0,0,0,0,0,594197.3,677309.75,722496.4,703239.25,582751,636136.8
53457,221.1749828,15.755691,0,0,0,0,0,0,516610.22,547128.6,480358.66,534747.5,526915.3,539952.3
53458,228.1957854,15.755702,0,0,0,0,0,0,613617.75,727081.06,738750.5,596206.25,695402.6,555539.25
53459,244.1906881,15.755702,0,0,0,0,0,0,273799.2,271680.47,284145.5,229818.02,294389.62,249737.38
53463,408.3084717,15.755694,0,0,0,0,0,0,1508218.5,1417175.8,1651246.5,1229019.1,1496319.8,1435106.4
53523,645.4662095,15.7879,0,0,0,0,0,0,3397277.2,3614285.8,3593378.2,3334079.8,3927625,3579358.2
53528,647.9436425,15.789645,0,0,0,0,0,0,1473420.5,1532239.1,1508218.6,1477016,1684111.9,1626480.2
53529,650.4213931,15.789645,0,0,0,0,0,0,333585.9,335725.3,342891.72,320713.78,368081.16,369467.75
53531,636.9527274,15.789726,0,0,0,0,0,0,196475.22,192252.44,200093.08,196122.84,224996.2,206732.06
53547,505.2925946,15.793484,0,0,0,0,0,0,0,0,0,0,161547.36,146271.86
53577,694.5207344,15.81868,0,0,0,0,0,0,266659.84,284484.97,254612.1,251825.19,285870.72,280532.3
53588,695.0224429,15.829794,0,0,0,0,0,0,0,0,0,0,0,231016.39
53601,606.4261974,15.840403,0,0,0,0,0,0,0,0,0,0,0,103974.85
53604,625.9303827,15.844153,0,0,0,0,0,0,1886219.2,1985013.1,1955469.9,1845952.8,2055328.9,2039400.9
53618,628.4081406,15.847781,0,0,0,0,0,0,433472.72,439260.7,446881.84,420556.6,465705.1,450765.22
53620,614.9395709,15.847886,0,0,0,0,0,0,256635.06,272435.62,267464.16,257872.47,288467.7,261456.23
53625,623.4531185,15.849729,0,0,0,0,0,0,4399900,4589429,4476401,4368808.5,4947756.5,4654823
53643,642.4943869,15.85827,0,0,0,0,0,0,0,0,148413.75,0,0,0
53651,404.3159217,15.862623,0,0,0,0,0,0,0,113170.086,59875.605,0,0,0
53684,370.331564,15.891109,0,0,0,0,0,0,0,149040.02,139498.66,0,0,0
53696,406.3292084,15.902519,0,0,0,0,0,0,160956.95,144950.16,145362.55,156797.77,135601.28,151636.53
53699,593.4282484,15.902718,0,0,0,0,0,0,0,0,205706.33,0,0,0
53710,603.9173079,15.909577,0,0,0,0,0,0,2299378.2,2242023,2294269.5,2264736.5,2607315.5,2385425
53718,606.3950691,15.911381,0,0,0,0,0,0,542589.1,493271.12,526128.8,516872.44,588346.75,541040.44
53721,592.9265105,15.911435,0,0,0,0,0,0,324233.97,331273.78,321809.3,312056.88,367322.97,323511.84
53724,601.4401134,15.911559,0,0,0,0,0,0,5527419,5863335,5541811.5,5411655.5,6043055,5769570
53737,603.4454942,15.917819,0,0,0,0,0,0,86019.21,0,0,0,0,0
53739,584.4127687,15.919106,0,0,0,0,0,0,115561.25,0,0,109006.04,132847.94,118546.36
53761,754.3831325,15.932496,0,0,0,0,0,0,99545.01,88666.375,93251.305,104207.96,89908.836,83749.41
53762,733.453788,15.932504,0,0,0,0,0,0,110097.305,102647.61,110069.67,108860.86,102930.625,95708.555
53763,698.4166944,15.932673,0,0,0,0,0,0,75632.38,63205.85,74729.91,73311.555,72374.42,65314.074
53770,738.4090067,15.936164,0,0,0,0,0,0,95930.945,81806.516,97427.82,97032.305,90797.46,79022.08
53803,395.3672722,15.967854,0,0,0,0,0,0,0,0,125738.195,0,0,0
53812,573.3910402,15.972512,0,0,0,0,0,0,101239.55,97218.17,105214.29,98412.86,115291.836,104411.42
53817,579.4269765,15.974308,0,0,0,0,0,0,6713511,7076069.5,6726302.5,6527551.5,7464292,6891044
53825,581.9041429,15.97607,0,0,0,0,0,0,2738984.5,2636246.2,2720927.5,2719243.5,3120247.2,2765732
53826,584.3818669,15.97607,0,0,0,0,0,0,634468.94,560454.5,597631.06,627607.2,680294.75,592107.25
53827,570.9133013,15.976101,0,0,0,0,0,0,403874.97,414968.38,421605.62,395390.97,466684.1,417670.94
53832,562.3995945,15.978437,0,0,0,0,0,0,124898.016,0,0,0,136840.62,0
53837,584.8835505,15.981087,0,0,0,0,0,0,0,0,0,0,0,381540.2
53847,525.358415,15.984723,0,0,0,0,0,0,48707.094,401824.38,44143.176,53615.96,61714.586,78345.46
53854,637.3375738,15.986231,0,0,0,0,0,0,0,103194.44,0,0,0,0
53856,700.4325384,15.986487,0,0,0,0,0,0,69143.71,74699.84,31456.023,87393.77,86681.48,84983.445
53859,717.4589817,15.988216,0,0,0,0,0,0,602457.3,660925.3,308740,743550.1,719905.4,676613.5
53860,738.388342,15.988217,0,0,0,0,0,0,719077.5,693300.3,321377.56,863682.7,781279.06,725334.1
53866,722.4143358,15.989947,0,0,0,0,0,0,400836.97,390090.47,184956.33,492490.88,468354.22,427396.2
53873,406.3292074,15.993407,0,0,0,0,0,0,288316.16,174148.64,322699.25,279053.5,192333.02,177484.84
53937,551.3779561,16.036377,0,0,0,0,0,0,130376.9,137588.1,133628.84,136039.88,136675.75,131867.52
53942,559.8909918,16.038399,0,0,0,0,0,0,3023714.5,3214079.5,2996627.2,3009776,3474762.8,3082211.2
53948,557.4138481,16.04008,0,0,0,0,0,0,7422168,7959003.5,7754169,7194673,8385862.5,7859656.5
53952,567.8781154,16.0402,0,0,0,0,0,0,78291.32,87567.89,78409.92,82297.19,84538.94,85110.945
53960,562.3687769,16.043638,0,0,0,0,0,0,672358.1,694534.75,602330.7,689854.56,798581.8,660732.8
53962,1096.793411,16.043676,0,0,0,0,0,0,170589.48,195647.77,197304.88,158789.4,184892.22,179922.81
53966,548.9002637,16.045477,0,0,0,0,0,0,505156.34,528493.3,503586.03,479143.7,587380.8,530343.25
53968,540.3865624,16.046103,0,0,0,0,0,0,129416.2,133842.28,127264.3,0,0,143912.64
54122,266.1726641,16.100777,0,0,0,0,0,0,0,279409.34,261194.02,220842.94,0,0
54134,647.4592195,16.103226,0,0,0,0,0,0,0,0,0,3260260.5,0,0
54145,535.4007085,16.104244,0,0,0,0,0,0,8021607.5,8171333,7418199.5,7912788.5,9238114,8850740
54146,1057.722299,16.104473,0,0,0,0,0,0,90281.664,164053.78,184759.06,85746.89,107178.65,98840.195
54147,1052.766869,16.104475,0,0,0,0,0,0,287736.6,456457.8,508321.7,278252.3,347559.44,326322.25
54149,569.3845268,16.104603,0,0,0,0,0,0,0,0,141487.14,19156.553,0,0
54157,396.3472569,16.10599,0,0,0,0,0,0,0,0,111904.01,0,0,0
54164,536.904836,16.10599,0,0,0,0,0,0,0,0,376227.47,0,0,0
54170,537.8779737,16.106207,0,0,0,0,0,0,3165514.2,3324238.5,3025826.8,3186493,3763642.2,3388184.2
54171,540.3557405,16.106207,0,0,0,0,0,0,705584.7,667618.25,610607.44,703645.25,851705.6,707890.06
54173,526.8871449,16.106209,0,0,0,0,0,0,610890.94,689681.56,620035.75,606651.8,716099.94,656412.75
54180,518.3734917,16.107483,0,0,0,0,0,0,126607.95,0,151475.06,131315.3,0,124817.06
54182,529.3647366,16.107708,0,0,0,0,0,0,143499.72,163902.97,147797.81,136641.3,167174.86,156706.44
54208,540.857411,16.11419,0,0,0,0,0,0,0,0,0,0,464807.8,0
54214,663.4541867,16.115604,0,0,0,0,0,0,0,888986.3,892954.5,693122.7,527697.25,568107.2
54224,680.4806255,16.118416,0,0,0,0,0,0,87616.805,223731.8,217377.03,118517.58,132574.83,130955.54
54356,507.8533564,16.16727,0,0,0,0,0,0,0,0,0,0,109959.195,0
54359,361.2408132,16.167583,0,0,0,0,0,0,125880.12,57553.887,0,53112.613,11482.195,15453.511
54362,383.222761,16.167906,0,0,0,0,0,0,2399399.8,870743.25,17825.977,1113327.5,270596.22,326381.47
54363,523.8518102,16.167969,0,0,0,0,0,0,87343.32,77257.26,70935.23,86039.6,89769.375,83387.27
54368,513.3874967,16.169638,0,0,0,0,0,0,8108795,8277890,7672985,7600001,8677509,8193257
54369,518.3425687,16.169647,0,0,0,0,0,0,790971.7,749003.3,730424.44,754042.94,865846.6,828269.8
54371,443.3519854,16.169828,0,0,0,0,0,0,0,0,223248.1,0,0,0
54381,515.8648074,16.1715,0,0,0,0,0,0,3450436,3531038.5,3313718.8,3302612.5,3835301.2,3714632.5
54382,504.8740665,16.171503,0,0,0,0,0,0,822944.6,826639.75,785192.8,781636.8,873740.25,838784.56
54383,496.3604559,16.171522,0,0,0,0,0,0,145169.97,136763.42,121996.57,124798.76,143596.89,148577.69
54386,1008.740721,16.173113,0,0,0,0,0,0,503693.03,549448.5,539679.75,474155.28,563369.94,518696.2
54389,507.351725,16.174986,0,0,0,0,0,0,204778.08,185852.75,174738.14,180624.34,196340.08,201285.56
54390,1013.696153,16.174963,0,0,0,0,0,0,149409.83,164189.72,158027.34,140994.06,167016.66,150462.73
54532,482.8608527,16.236853,0,0,0,0,0,0,1030434.44,1074071.8,1007847.1,920377.8,1136673,1069427.6
54533,496.3295311,16.236853,0,0,0,0,0,0,800408.06,768065.7,708916.3,728306.5,835101.3,825863.75
54536,964.7145948,16.236853,0,0,0,0,0,0,813367,877960.3,868159.94,720912.75,905321.75,864505.25
54538,485.3385283,16.236994,0,0,0,0,0,0,237331.45,241770.2,227344.48,228172.64,256501.6,259374.58
54555,493.8517595,16.238733,0,0,0,0,0,0,3326374.2,3472208.2,3210252.2,3098926.8,3587182.2,3478560.2
54562,284.2948042,16.240465,0,0,0,0,0,0,196089.67,337332.06,284361.5,245893.08,308152.22,282414.16
54563,474.3472442,16.240862,0,0,0,0,0,0,0,125917.87,0,0,0,0
54572,491.3743322,16.242197,0,0,0,0,0,0,6993856,7221212.5,6884362.5,6488198,7423469.5,7261540
54573,969.6699435,16.242197,0,0,0,0,0,0,231710.38,227700.19,233789.9,198630.25,248265.06,230354.38
54595,558.3508164,16.24783,0,0,0,0,0,0,0,0,0,0,0,116135.836
54608,557.3474773,16.249569,0,0,0,0,0,0,0,0,0,0,271216.66,310556.03
54635,663.4542013,16.25626,0,0,0,0,0,0,0,0,1057580.2,0,0,618624.1
54757,723.5417563,16.30537,0,0,0,0,0,0,312245.88,344172.88,326794.3,300311.06,353595.7,357324.78
54759,460.8477214,16.305517,0,0,0,0,0,0,1224533.1,1277029.5,1222355.9,1138218.8,1270520,1317584.1
54766,452.3341842,16.308393,0,0,0,0,0,0,0,103607.14,0,81891.31,104148.53,95105.13
54769,469.3610635,16.30898,0,0,0,0,0,0,4996974,5376784.5,5094571.5,4635922,5127345,5313681
54770,463.3254834,16.308992,0,0,0,0,0,0,326581,320011.06,298729.5,296976.97,338504.38,330584.88
54771,920.6880982,16.30898,0,0,0,0,0,0,1322195.1,1405088.9,1396461.8,1190365.6,1391028.4,1414809.5
54777,471.8385727,16.310728,0,0,0,0,0,0,2842868.5,2905501.8,2843547.2,2595424.5,3085165.5,2981141.8
54778,925.6434585,16.310722,0,0,0,0,0,0,326513.2,316550.78,323788.66,286847.2,344681.4,344964.7
54783,474.3163287,16.31246,0,0,0,0,0,0,705233,695554.8,698847.1,685984.94,813062.2,756396.44
54865,724.0434223,16.340542,0,0,0,0,0,0,0,0,284435.5,0,0,287653.72
54870,310.3105146,16.342203,0,0,0,0,0,0,500370.44,673882.44,519950.28,507140.12,470407.88,520528.75
